question_id,certificate,wing,subject_code,subject_name,module_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,source,active
Q-SWIM-0565,BC,NAVY,SWIM,Swimming,26,Goggles are part of swimming ___.,Gear,Training,Clothing,Equipment,A,Swimming gear.,2,OMR_2024,TRUE
Q-SWIM-0566,BC,NAVY,SWIM,Swimming,26,Paddles used to increase ___ and technique.,Weight,Endurance,Strength and velocity,Balance,C,Strength and velocity.,1,OMR_2024,TRUE
Q-SWIM-0567,BC,NAVY,SWIM,Swimming,26,Kick Board used for ___ training.,Arm,Leg kicking,Breathing,Turn,B,Leg kicking.,3,OMR_2024,TRUE
Q-SWIM-0568,BC,NAVY,SWIM,Swimming,26,In Back Stroke arms move ___.,Same time,Alternately,Synchronized,Randomly,C,Synchronized.,2,OMR_2024,TRUE
Q-GSK-0569,ABC,AIR,GSK,General Service Knowledge,27,Wing Commander = ___ in Army.,Major,Captain,Lt Colonel,Brigadier,C,Lt Colonel.,1,OMR_2024,TRUE
Q-GSK-0570,ABC,AIR,GSK,General Service Knowledge,27,Group Captain = ___ in Army.,Brigadier,Lt Colonel,Captain,Colonel,D,Colonel.,1,OMR_2024,TRUE
Q-GSK-0571,ABC,AIR,GSK,General Service Knowledge,27,Air Commodore = ___ in Army.,Lt Colonel,Colonel,Brigadier,Major General,C,Brigadier.,2,OMR_2024,TRUE
Q-GSK-0572,ABC,AIR,GSK,General Service Knowledge,27,Squadron Leader = ___ in Army.,Flight Lieutenant,Wing Commander,Major,Captain,C,Major.,1,OMR_2024,TRUE
Q-GSK-0573,ABC,AIR,GSK,General Service Knowledge,27,IAF Day = ___.,15 Aug,15 Jan,02 Oct,08 Oct,D,08 October.,1,OMR_2024,TRUE
Q-GSK-0574,ABC,AIR,GSK,General Service Knowledge,27,IAF established ___.,15 Aug 1947,15 Jan 1950,08 Oct 1932,02 Oct 1948,C,08 October 1932.,2,OMR_2024,TRUE
Q-GSK-0575,ABC,AIR,GSK,General Service Knowledge,27,NDA at ___.,Dehradun,Delhi,Pune,Hyderabad,C,Pune.,3,OMR_2024,TRUE
Q-GSK-0576,ABC,AIR,GSK,General Service Knowledge,27,Air Force Academy at ___.,Hyderabad,Chennai,New Delhi,Bangalore,A,Hyderabad (Dundigal).,1,OMR_2024,TRUE
Q-GSK-0577,ABC,AIR,GSK,General Service Knowledge,27,IMA at ___.,Pune,Bangalore,Dehradun,Hyderabad,C,Dehradun.,2,OMR_2024,TRUE
Q-GSK-0578,ABC,AIR,GSK,General Service Knowledge,27,RD Camp at ___.,Bangalore,Kolkata,Bhubaneswar,New Delhi,D,New Delhi.,1,OMR_2024,TRUE
Q-GSK-0579,ABC,AIR,GSK,General Service Knowledge,27,Maintenance Command HQ at ___.,Bangalore,Pune,Nagpur,Bhubaneswar,C,Nagpur.,1,OMR_2024,TRUE
Q-GSK-0580,ABC,AIR,GSK,General Service Knowledge,27,Southern Air Command HQ at ___.,Gandhi Nagar,Bangalore,Nagpur,Thiruvananthapuram,D,Thiruvananthapuram.,2,OMR_2024,TRUE
Q-GSK-0581,ABC,AIR,GSK,General Service Knowledge,27,South Western Air Command HQ at ___.,Nagpur,Thiruvananthapuram,Gandhi Nagar,Bangalore,C,Gandhinagar.,1,OMR_2024,TRUE
Q-GSK-0582,ABC,AIR,GSK,General Service Knowledge,27,Eastern Air Command HQ at ___.,Kolkata,Guwahati,Dispur,Shillong,D,Shillong.,3,OMR_2024,TRUE
Q-GSK-0583,ABC,AIR,GSK,General Service Knowledge,27,Naval Academy at ___.,Chennai,Vijayawada,Goa,Ezhimala,D,Ezhimala.,2,OMR_2024,TRUE
Q-GSK-0584,ABC,AIR,GSK,General Service Knowledge,27,AFMC at ___.,Chennai,Agra,Pune,Hyderabad,C,Pune.,1,QB13,TRUE
Q-GSK-0585,ABC,AIR,GSK,General Service Knowledge,27,Red on NCC flag = ___.,Navy,Air Force,CRPF,Army,D,Army.,1,QB13,TRUE
Q-GSK-0586,ABC,AIR,GSK,General Service Knowledge,27,Dark Blue on NCC flag = ___.,Army,Air Force,NDRF,Navy,D,Navy.,2,QB13,TRUE
Q-GSK-0587,ABC,AIR,GSK,General Service Knowledge,27,Light Blue on NCC flag = ___.,Navy,NDRF,Army,Air Force,D,Air Force.,1,QB13,TRUE
Q-GSK-0588,ABC,AIR,GSK,General Service Knowledge,27,India acquired ___ from Russia.,S-800,A-320,P-43A,S-400,D,S-400 Triumf.,1,QB13,TRUE
Q-GSK-0589,ABC,AIR,GSK,General Service Knowledge,27,Rafale from ___ Aviation France.,Lockheed,Boeing,Dassault,Airbus,C,Dassault Aviation.,3,QB13,TRUE
Q-GSK-0590,ABC,AIR,GSK,General Service Knowledge,27,Chinook = ___ rotor heavy lift helicopter.,Single,Tandem,Coaxial,Tail,B,Tandem Rotor.,1,QB13,TRUE
Q-GSK-0591,ABC,AIR,GSK,General Service Knowledge,27,GCI = Girl ___ Instructor.,Cadet,Combat,Corps,Camp,A,Cadet Instructor.,1,NEW,TRUE
Q-GSK-0592,ABC,AIR,GSK,General Service Knowledge,27,YEP = Youth ___ Programme.,Energy,Yearly Exchange,Exchange,Excellence,C,Exchange Programme.,2,NEW,TRUE
Q-GSK-0593,ABC,AIR,GSK,General Service Knowledge,27,COC = Centrally Organized ___.,Camps,Corps,Committees,Courses,A,Camps.,1,NEW,TRUE
Q-GSK-0594,ABC,AIR,GSK,General Service Knowledge,27,NIAP = National Integration ___ Programme.,Advisory,Awareness,Activity,Achievement,B,Awareness Programme.,1,NEW,TRUE
Q-GSK-0595,ABC,AIR,GSK,General Service Knowledge,27,In B Cert exam cadet with A cert gets ___ bonus marks.,5,15,20,10,C,20 bonus marks.,2,NEW,TRUE
Q-GSK-0596,ABC,AIR,GSK,General Service Knowledge,27,For B Cert exam attendance required = ___.,85%,80%,75%,70%,C,75%.,3,NEW,TRUE
Q-GSK-0597,ABC,AIR,GSK,General Service Knowledge,27,Havildar = ___ in Navy.,Leading Seaman,Seaman-1,Petty Officer,Master Chief PO,C,Petty Officer.,1,NEW,TRUE
Q-GSK-0598,ABC,AIR,GSK,General Service Knowledge,27,Equivalent of Petty Officer in Air Force = ___.,MWO,JWO,Sergeant,WO,C,Sergeant.,2,NEW,TRUE
Q-AIR_CAMP-0599,BC,AIR,AIR_CAMP,Air Campaigns,28,1971 war lasted ___ days.,35,41,14,7,C,14 days.,1,OMR_2024,TRUE
Q-AIR_CAMP-0600,BC,AIR,AIR_CAMP,Air Campaigns,28,Pakistan attacked India on ___ December 1971.,1st,3rd,17th,15th,B,3rd December.,1,OMR_2024,TRUE
Q-AIR_CAMP-0601,BC,AIR,AIR_CAMP,Air Campaigns,28,PM of India in 1971 = ___.,Lal Bahadur Shastri,HD Deve Gowda,Indira Gandhi,Rajeev Gandhi,C,Indira Gandhi.,2,OMR_2024,TRUE
Q-AIR_CAMP-0602,BC,AIR,AIR_CAMP,Air Campaigns,28,Op Safed Sagar part of Op ___.,Falcon,Meghdoot,Vijay,Bengal,C,Op Vijay.,1,OMR_2024,TRUE
Q-AIR_CAMP-0603,BC,AIR,AIR_CAMP,Air Campaigns,28,Rakesh Sharma = ___ Indian in space.,Second,Third,Fourth,First,D,First.,1,OMR_2024,TRUE
Q-AIR_CAMP-0604,BC,AIR,AIR_CAMP,Air Campaigns,28,Rakesh Sharma spent ___ days in space.,14,5,8,11,C,8 days.,2,OMR_2024,TRUE
Q-AIR_CAMP-0605,BC,AIR,AIR_CAMP,Air Campaigns,28,Nirmal Jit Singh Sekhon awarded ___ posthumously.,MVC,VC,Padma Shri,PVC,D,PVC.,3,OMR_2024,TRUE
Q-AIR_CAMP-0606,BC,AIR,AIR_CAMP,Air Campaigns,28,Arjan Singh awarded DFC during ___.,Op Vijay,Flood Relief,WWI,Arakan Campaign 1944,D,Arakan Campaign.,1,OMR_2024,TRUE
Q-AIR_CAMP-0607,BC,AIR,AIR_CAMP,Air Campaigns,28,LGB = Laser ___ Bomb.,Light,Guided,General,Guard,B,Guided.,2,OMR_2024,TRUE
Q-AIR_CAMP-0608,BC,AIR,AIR_CAMP,Air Campaigns,28,DFC = Distinguished ___ Cross.,Fighter,Flying,Force,Flight,B,Flying.,1,OMR_2024,TRUE
Q-AIR_CAMP-0609,BC,AIR,AIR_CAMP,Air Campaigns,28,At Longewala IAF Hunters were effective.,MiG 21s,Mirage 2000s,Hunters,Gnats,C,Hunters.,1,OMR_2024,TRUE
Q-AIR_CAMP-0610,BC,AIR,AIR_CAMP,Air Campaigns,28,Arjan Singh became Marshal of IAF in ___.,2000,1999,1986,2002,D,2002.,2,OMR_2024,TRUE
Q-AIR_CAMP-0611,BC,AIR,AIR_CAMP,Air Campaigns,28,Pakistan attacked India first in 1971 = ___.,True,False,,,B,False - Pakistan attacked first.,1,OMR_2024,TRUE
Q-AIR_CAMP-0612,BC,AIR,AIR_CAMP,Air Campaigns,28,USSR supported India during 1971 war.,USA,USSR,China,Sri Lanka,B,USSR.,3,OMR_2024,TRUE
Q-AIR_CAMP-0613,BC,AIR,AIR_CAMP,Air Campaigns,28,New country formed after 1971 war = ___.,Bhutan,Myanmar,Bangladesh,Sri Lanka,C,Bangladesh.,2,OMR_2024,TRUE
Q-AIR_CAMP-0614,BC,AIR,AIR_CAMP,Air Campaigns,28,Marshal of IAF is a ___ star rank.,4,5,7,6,B,5 star rank.,1,QB13,TRUE
Q-AIR_CAMP-0615,BC,AIR,AIR_CAMP,Air Campaigns,28,During 1971 Pakistan occupied winter posts in Kargil in ___.,1997-98,1998-99,1996-97,2000-01,B,1998-99.,1,QB13,TRUE
Q-AIR_CAMP-0616,BC,AIR,AIR_CAMP,Air Campaigns,28,Operation Safed Sagar aimed to flush out ___ from Kargil.,Terrorists,Pakistan Army,Militants,Infiltrators,B,Pakistan Army.,2,QB13,TRUE
Q-AIR_CAMP-0617,BC,AIR,AIR_CAMP,Air Campaigns,28,All lights switched off during ___.,Operations,Attack,Air raid,War,C,Air raid.,1,QB13,TRUE
Q-AIR_CAMP-0618,BC,AIR,AIR_CAMP,Air Campaigns,28,Rakesh Sharma completed space mission with ___ astronauts.,French,American,Soviet,German,C,Soviet.,1,QB13,TRUE
Q-PRINC_FLT-0619,ABC,AIR,PRINC_FLT,Principles of Flight,29,Aileron = primary ___ of aircraft.,Rotator,Wing tip,Barrier,Control Surface,D,Control Surface.,1,OMR_2024,TRUE
Q-PRINC_FLT-0620,ABC,AIR,PRINC_FLT,Principles of Flight,29,Aerofoil designed for ___ with less drag.,Speed,Weight,Lift,Thrust,C,Lift.,1,OMR_2024,TRUE
Q-PRINC_FLT-0621,ABC,AIR,PRINC_FLT,Principles of Flight,29,Atmosphere has ___ layers.,5,6,3,4,D,4 layers.,2,OMR_2024,TRUE
Q-PRINC_FLT-0622,ABC,AIR,PRINC_FLT,Principles of Flight,29,Atmospheric pressure ___ near earth's surface.,Zero,High,Low,None,B,High.,1,OMR_2024,TRUE
Q-PRINC_FLT-0623,ABC,AIR,PRINC_FLT,Principles of Flight,29,Nitrogen in air = ___.,0.09%,27.09%,33.09%,78.09%,D,78.09%.,1,OMR_2024,TRUE
Q-PRINC_FLT-0624,ABC,AIR,PRINC_FLT,Principles of Flight,29,Sea level pressure = ___ millibar.,1023.1,1013.2 hg,1013.2 psi,1013.2,D,1013.2 millibar.,2,OMR_2024,TRUE
Q-PRINC_FLT-0625,ABC,AIR,PRINC_FLT,Principles of Flight,29,Layer nearest ground = ___.,Mesosphere,Ionosphere,Stratosphere,Troposphere,D,Troposphere.,3,OMR_2024,TRUE
Q-PRINC_FLT-0626,ABC,AIR,PRINC_FLT,Principles of Flight,29,Tropopause divides ___ and stratosphere.,Mesosphere,Ionosphere,Troposphere,Exosphere,C,Troposphere.,1,OMR_2024,TRUE
Q-PRINC_FLT-0627,ABC,AIR,PRINC_FLT,Principles of Flight,29,Forces on aircraft in level flight = ___.,2,3,4,5,C,4 forces.,2,OMR_2024,TRUE
Q-PRINC_FLT-0628,ABC,AIR,PRINC_FLT,Principles of Flight,29,Pitching controlled by ___.,Rudder,Ailerons,Flaps,Elevator,D,Elevator.,1,OMR_2024,TRUE
Q-PRINC_FLT-0629,ABC,AIR,PRINC_FLT,Principles of Flight,29,Rolling controlled by ___.,Rudder,Flaps,Fins,Ailerons,D,Ailerons.,1,OMR_2024,TRUE
Q-PRINC_FLT-0630,ABC,AIR,PRINC_FLT,Principles of Flight,29,Rudder controls ___ movement.,Pitch,Roll,Yaw,Spin,C,Yaw.,2,OMR_2024,TRUE
Q-PRINC_FLT-0631,ABC,AIR,PRINC_FLT,Principles of Flight,29,Angle of Attack = angle between chord and ___.,Chord line,Longitudinal axis,Relative airflow,Horizontal,C,Relative airflow.,1,OMR_2024,TRUE
Q-PRINC_FLT-0632,ABC,AIR,PRINC_FLT,Principles of Flight,29,Roll = rotation about ___ axis.,Lateral,Normal,Longitudinal,Vertical,C,Longitudinal axis.,3,OMR_2024,TRUE
Q-PRINC_FLT-0633,ABC,AIR,PRINC_FLT,Principles of Flight,29,Stratosphere up to ___ km.,20,30,100,50,D,50 km.,2,OMR_2024,TRUE
Q-PRINC_FLT-0634,ABC,AIR,PRINC_FLT,Principles of Flight,29,Lift/Drag ratio maximum at ___ deg angle of attack.,5,3,4,1,C,4 degrees.,1,QB13,TRUE
Q-PRINC_FLT-0635,ABC,AIR,PRINC_FLT,Principles of Flight,29,Lift zero at ___ deg angle of attack.,18-21,38-41,48-51,3-6,A,18-21 degrees.,1,QB13,TRUE
Q-PRINC_FLT-0636,ABC,AIR,PRINC_FLT,Principles of Flight,29,Number of types of flaps = ___.,3,5,6,4,C,6 types.,2,QB13,TRUE
Q-PRINC_FLT-0637,ABC,AIR,PRINC_FLT,Principles of Flight,29,By use of SLATS CL max increased by ___.,30%,70%,50%,40%,B,70%.,1,QB13,TRUE
Q-PRINC_FLT-0638,ABC,AIR,PRINC_FLT,Principles of Flight,29,Slats can be divided into ___ types.,4,3,2,5,B,3 types.,1,QB13,TRUE
Q-PRINC_FLT-0639,ABC,AIR,PRINC_FLT,Principles of Flight,29,Stalling speed with flap down is ___.,Lower than flap up,Higher than flap up,Constant,None,A,Lower.,3,QB13,TRUE
Q-PRINC_FLT-0640,ABC,AIR,PRINC_FLT,Principles of Flight,29,Number of types of tabs = ___.,3,2,5,4,C,5 types.,1,QB13,TRUE
Q-PRINC_FLT-0641,ABC,AIR,PRINC_FLT,Principles of Flight,29,Primary controls are Aileron Elevator and ___.,Trim,Spoiler,Rudder,Slat,C,Rudder.,1,NEW,TRUE
Q-PRINC_FLT-0642,ABC,AIR,PRINC_FLT,Principles of Flight,29,Pitching movement on ___ axis.,Vertical,Normal,Longitudinal,Lateral/Transverse,D,Lateral/Transverse axis.,2,NEW,TRUE
Q-PRINC_FLT-0643,ABC,AIR,PRINC_FLT,Principles of Flight,29,Yawing stability along ___ axis.,Vertical,Lateral,Longitudinal,Normal,D,Normal axis.,1,NEW,TRUE
Q-PRINC_FLT-0644,ABC,AIR,PRINC_FLT,Principles of Flight,29,Gliding = thrust of aircraft is ___.,Maximum,Average,Zero,Minimum,C,Zero.,1,NEW,TRUE
Q-PRINC_FLT-0645,ABC,AIR,PRINC_FLT,Principles of Flight,29,Position of CG is ahead of ___.,Wings,CP,Rudder,Ailerons,B,CP.,2,NEW,TRUE
Q-PRINC_FLT-0646,ABC,AIR,PRINC_FLT,Principles of Flight,29,Increase in drag cannot alter ___.,Lift,Thrust,Stalling speed,Direction,C,Stalling speed.,3,NEW,TRUE
Q-PRINC_FLT-0647,ABC,AIR,PRINC_FLT,Principles of Flight,29,Wheel undercarriage modern concept = ___ wheel.,Tail,Main,Nose,All,C,Nose wheel.,1,NEW,TRUE
Q-PRINC_FLT-0648,ABC,AIR,PRINC_FLT,Principles of Flight,29,Types of aircraft brakes = ___.,One,Four,Three,Two,D,Two types.,2,NEW,TRUE
Q-AIRMAN-0649,BC,AIR,AIRMAN,Airmanship,30,Minimum altitude except landing/takeoff = ___ ft.,1500,2000,1000,50,C,1000 ft.,1,OMR_2024,TRUE
Q-AIRMAN-0650,BC,AIR,AIRMAN,Airmanship,30,Two aircraft head-on: alter heading to ___.,Left,Upward,Right,Safety,C,Right.,1,OMR_2024,TRUE
Q-AIRMAN-0651,BC,AIR,AIRMAN,Airmanship,30,ATC controls ___ traffic.,Road,Rail,Aircraft,Sea,C,Aircraft.,2,OMR_2024,TRUE
Q-AIRMAN-0652,BC,AIR,AIRMAN,Airmanship,30,Aircraft parking area = ___.,Blast Pen,Air route,Apron,Flight parking,C,Apron.,1,OMR_2024,TRUE
Q-AIRMAN-0653,BC,AIR,AIRMAN,Airmanship,30,Path for aircraft movement on ground = ___.,Runway,Hangar,Taxi Track,Blast Pen,C,Taxi Track.,1,OMR_2024,TRUE
Q-AIRMAN-0654,BC,AIR,AIRMAN,Airmanship,30,QFR = Quadrantal ___ Rule.,Flight,Force,Fire,Fuel,A,Flight Rule.,2,OMR_2024,TRUE
Q-AIRMAN-0655,BC,AIR,AIRMAN,Airmanship,30,Anoxia = insufficient ___ to tissues.,Fuel,Oxygen,Blood,Water,B,Oxygen.,3,OMR_2024,TRUE
Q-AIRMAN-0656,BC,AIR,AIRMAN,Airmanship,30,Airport has customs and amenities.,Airfield,Aerodrome,Airport,All,C,Airport.,1,OMR_2024,TRUE
Q-AIRMAN-0657,BC,AIR,AIRMAN,Airmanship,30,Helicopter landing marked 'H' in ___ colour.,Red,Yellow,White,Black,C,White.,2,OMR_2024,TRUE
Q-AIRMAN-0658,BC,AIR,AIRMAN,Airmanship,30,Anti-G suit prevents ___.,Dehydration,G-LOC,Anoxia,Frostbite,B,G-LOC.,1,OMR_2024,TRUE
Q-AIRMAN-0659,BC,AIR,AIRMAN,Airmanship,30,Signal square displayed ___ ATC.,Right of,Above,By side of,In front of,D,In front of.,1,OMR_2024,TRUE
Q-AIRMAN-0660,BC,AIR,AIRMAN,Airmanship,30,Aerodrome = area for ___ only.,Passengers,Cargo,Take-off and landing,All operations,C,Take-off and landing.,2,OMR_2024,TRUE
Q-AIRMAN-0661,BC,AIR,AIRMAN,Airmanship,30,Runway threshold marked by ___ bar of green light.,Red,White,Green,Blue,B,Green light.,1,OMR_2024,TRUE
Q-AIRMAN-0662,BC,AIR,AIRMAN,Airmanship,30,Unusable runway marked with ___ cross.,White,Red,Yellow,Black and Yellow,A,White cross.,3,OMR_2024,TRUE
Q-AIRMAN-0663,BC,AIR,AIRMAN,Airmanship,30,Approach lighting = assist pilot in ___ visibility.,Bright,Rainy,Poor,Night,C,Poor visibility.,2,OMR_2024,TRUE
Q-AERO_ENG-0664,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,IC engine burns fuel ___ engine.,In crack case,Outside,Inside,None,C,Inside.,1,OMR_2024,TRUE
Q-AERO_ENG-0665,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Viscosity = internal ___ of fluid.,Density,Weight,Friction,Gravity,C,Friction.,1,OMR_2024,TRUE
Q-AERO_ENG-0666,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Carburettor supplies ___ mixture.,Air-water,Fuel-water,Air-fuel,Oil-fuel,C,Air-fuel mixture.,2,OMR_2024,TRUE
Q-AERO_ENG-0667,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Jet engine gas expelled ___.,Forward,Downward,Rearward,Upward,C,Rearward.,1,OMR_2024,TRUE
Q-AERO_ENG-0668,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Spark plug fitted on ___.,Carburettor,Outside Cylinder,Cylinder Head,Piston head,C,Cylinder head.,1,OMR_2024,TRUE
Q-AERO_ENG-0669,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Power stroke: piston TDC to ___.,Stay TDC,BDC,Back to TDC,None,B,BDC.,2,OMR_2024,TRUE
Q-AERO_ENG-0670,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,TDC = Top ___ Centre.,Total,True,Technical,Dead,D,Dead.,3,OMR_2024,TRUE
Q-AERO_ENG-0671,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,BDC = Bottom ___ Centre.,Directional,Dead,Deep,Drop,B,Dead.,1,OMR_2024,TRUE
Q-AERO_ENG-0672,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Aero engine lubricated by ___.,Vacuum,Generator,Oil pump,Fuel pump,C,Oil pump.,2,OMR_2024,TRUE
Q-AERO_ENG-0673,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Magneto = electrical ___.,Pump,Regulator,Generator,Filter,C,Generator.,1,OMR_2024,TRUE
Q-AERO_ENG-0674,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Spark given at end of ___ stroke.,Power,Exhaust,Induction,Compression,D,Compression stroke.,1,OMR_2024,TRUE
Q-AERO_ENG-0675,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Bore = ___ diameter of cylinder.,External,Internal,Average,Nominal,B,Internal.,2,OMR_2024,TRUE
Q-AERO_ENG-0676,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Heat engines convert to ___ energy.,Kinetic,Potential,Mechanical,Sound,C,Mechanical.,1,OMR_2024,TRUE
Q-AERO_ENG-0677,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Two lubrication systems: dry sump and ___.,Manual,Automatic,Wet sump,Fast,C,Wet sump.,3,OMR_2024,TRUE
Q-AERO_ENG-0678,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Connecting rod converts piston to ___ rotation.,Valve,Camshaft,Crankshaft,Cylinder,C,Crankshaft.,2,OMR_2024,TRUE
Q-AERO_ENG-0679,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,External combustion engine example = ___.,Piston engine,Car engine,Steam engine,Jet engine,C,Steam engine.,1,QB13,TRUE
Q-AERO_ENG-0680,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Compression ratio = ratio of volume at ___ to TDC.,BDC,TDC,Mid stroke,None,A,BDC to TDC.,1,QB13,TRUE
Q-AERO_ENG-0681,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Dry sump lubrication: oil carried in separate ___.,Cylinder,Crankcase,Tank,Filter,C,Tank.,2,QB13,TRUE
Q-AERO_ENG-0682,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,During exhaust stroke inlet valve ___ and exhaust valve ___.,Opens Opens,Opens Closes,Closes Opens,Closes Closes,C,"Closes, Opens.",1,QB13,TRUE
Q-AERO_ENG-0683,BC,AIR,AERO_ENG,Aero Engines & Air Frames,31,Rich mixture = more ___ than air.,Oil,Water,Petrol,Nitrogen,C,Petrol.,1,QB13,TRUE
Q-FLT_INST-0684,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Altimeter indicates aircraft ___ above MSL.,Speed,Altitude,Heading,Vertical speed,B,Altitude.,1,OMR_2024,TRUE
Q-FLT_INST-0685,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,ASI shows ___ of aircraft.,Height,Altitude,Atmospheric Pressure,Airspeed,D,Airspeed.,1,OMR_2024,TRUE
Q-FLT_INST-0686,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Artificial Horizon works on ___ principle.,Searchlight,Air Pressure,Gyroscope,Magnetic,C,Gyroscope.,2,OMR_2024,TRUE
Q-FLT_INST-0687,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Altimeter uses ___ pressure.,Dynamic,Atmospheric,Static,Air,B,Atmospheric.,1,OMR_2024,TRUE
Q-FLT_INST-0688,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,RCDI shows ___ speed.,Horizontal,Ground,Vertical,Air,C,Vertical speed.,1,OMR_2024,TRUE
Q-FLT_INST-0689,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Compass works on ___ principle.,Mechanical,Gravitational,Electrical,Magneto,D,Magneto.,2,OMR_2024,TRUE
Q-FLT_INST-0690,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,TSI = Turn and ___ Indicator.,Speed,Slip,Slant,Swing,B,Slip.,3,OMR_2024,TRUE
Q-FLT_INST-0691,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Inverter converts ___ to ___.,AC to DC,DC to AC,DC to DC,AC to AC,B,DC to AC.,1,OMR_2024,TRUE
Q-FLT_INST-0692,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,ASI = Air ___ Indicator.,System,Speed,Service,Status,B,Speed.,2,OMR_2024,TRUE
Q-FLT_INST-0693,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Aneroid capsule used in ___.,ASI,Gyro,Altimeter,Compass,C,Altimeter.,1,OMR_2024,TRUE
Q-FLT_INST-0694,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Altimeter over-reads in ___ areas.,Hot,Hotter,Colder,High pressure,C,Colder areas.,1,OMR_2024,TRUE
Q-FLT_INST-0695,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Artificial Horizon shows attitude in ___.,Feet,Meters,Kilometres,Degrees,D,Degrees.,2,OMR_2024,TRUE
Q-FLT_INST-0696,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Artificial Horizon used to determine ___.,Turn only,Climb only,Descent only,All of these,D,All of these.,1,OMR_2024,TRUE
Q-FLT_INST-0697,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Radar bearing uses ___ principle.,Pulse,Navigation,Search light,Doppler,C,Search light.,3,OMR_2024,TRUE
Q-FLT_INST-0698,BC,AIR,FLT_INST,Basic Flight Instruments & Radar Theory,32,Turn and Slip Indicator uses ___ principle.,Buoyancy,Bernoulli's,Pendulum,Thermodynamic,C,Pendulum.,2,OMR_2024,TRUE
Q-AEROMDL-0699,BC,AIR,AEROMDL,Aeromodelling,33,Balsa wood from ___.,North America,Africa,India,South America,D,South America.,1,OMR_2024,TRUE
Q-AEROMDL-0700,BC,AIR,AEROMDL,Aeromodelling,33,Balsa is ___.,Very heavy,Very Smooth,Very Strong,Very light,D,Very light.,1,OMR_2024,TRUE
Q-AEROMDL-0701,BC,AIR,AEROMDL,Aeromodelling,33,Aeromodelling started in ___ century.,15th,17th,18th,19th,D,19th century.,2,OMR_2024,TRUE
Q-AEROMDL-0702,BC,AIR,AEROMDL,Aeromodelling,33,Apex body for Aeromodelling in India = ___.,Aero Club of India,Flying Club,All India Aero Model Association,National Aeromodelling Academy,C,All India Aero Model Association.,1,OMR_2024,TRUE
Q-AEROMDL-0703,BC,AIR,AEROMDL,Aeromodelling,33,Dope = ___ and tightening.,Air proofing,Only tightening,Painting,Gluing,A,Air proofing.,1,OMR_2024,TRUE
Q-AEROMDL-0704,BC,AIR,AEROMDL,Aeromodelling,33,Rubber models powered by ___.,Propeller,Engine,Engine and Propeller,Rubber strip,D,Rubber strip.,2,OMR_2024,TRUE
Q-AEROMDL-0705,BC,AIR,AEROMDL,Aeromodelling,33,Main aeromodelling wood = ___.,Plywood,Oak,Samba,Balsa,D,Balsa.,3,OMR_2024,TRUE
Q-AEROMDL-0706,BC,AIR,AEROMDL,Aeromodelling,33,Spruce for ___ longerons and wing spar.,Tail,Fuselage,Undercarriage,Wings,B,Fuselage.,1,OMR_2024,TRUE
Q-AEROMDL-0707,BC,AIR,AEROMDL,Aeromodelling,33,RC models use ___ and receiver.,Camera,Transmitter,Battery,Motor,B,Transmitter.,2,OMR_2024,TRUE
Q-AEROMDL-0708,BC,AIR,AEROMDL,Aeromodelling,33,Rubber band lubricated with ___.,Grease,Vaseline,French powder,English Powder,C,French powder.,1,OMR_2024,TRUE
